"","Tract","pop_non_hispanic_black","vehicle_none","family_type_single","family_type_female_householder","over_25_less_than_hs_graduate","below_poverty_line","public_assistance","over_16_unemployed","housing_rental","males_occ_professional","fem_occ_professional","num_occupants_crowded","phone_service","Cluster"
"319",37071033305,0.256012941966854,0,0.440533858928612,0.333782267319041,0.321009192619116,0,0.152498570332605,0.286256509156674,0.445031143931641,0,0.188829028342823,0.19188982627111,0.992217780545686,1
"320",37071033306,0.127228339451996,0.240266766700335,0.381440081528891,0.271851066412234,0.237489103552515,0,0,0.370926504775081,0.257187713828475,0,0.294579122654903,0.192986911106616,0.989704920002846,1
"321",37071033307,0.234505360514393,0.184870806753996,0.397095241394962,0.268060230965262,0.383482494423686,NA,0,0.246631811833495,0.383667528207395,0.235975538470369,0.349352607109906,0.0941316073041935,0.985977636021313,1
"322",37071033400,0.363181150157536,0.219852504018247,0.645182270836409,0.570265948512201,0.494122901285111,1,0.126931902376949,0.330232490743093,0.594423223573561,0,0.259217429756041,0.122627867896993,0.986482211496123,1
"323",37071033500,0.213454143895599,0.251747141744695,0.476143180952036,0.4268392915629,0.42570884736064,0.332309265373027,0.149457894865619,0.30171816614861,0.462316194542506,0.123163285380876,0.261429385764124,0.159544807043493,0.99296224801048,1
"324",37143920100,0.482109964497497,0.308254610020697,0.545022795308508,0.369211857511869,0.386223958253352,0.5,0.18288618979806,0.247700043107205,0.447547711045629,0.178472610665484,0.319584333692162,0,0.982554014151873,3
"325",37143920201,0.585704129534921,0.444409720865779,0.572772244214405,0.511115806999988,0.488366316973531,0,0.23629078131263,0.251937618216422,0.550111762117183,0.170388550274119,0.120736322104074,0.168325082306035,0.985731538841417,2
"326",37143920202,0.434603041592259,0.209401443827933,0.330195337365198,0.330195337365198,0.351998250563451,0,0.170975562926836,0.210489363700139,0.445442687435306,0.315776977810447,0.308843998459765,0.130584743183319,0.987127872806568,1
"327",37053110101,0,0.17563692393356,0.390094748802747,0.271869533928061,0,NA,0.202808050625358,0.198418947533136,0.555129099247808,0.14638501094228,0,0,1,4
"328",37053110102,0,0.256374139746029,0.245440346836908,0.208263040350187,0.389854053556284,NA,0.148017678595629,0.139555205673997,0.428434832096701,0.124194059940166,0.15944820103582,0.201714094450149,0.952716238767816,3
"329",37053110200,0.279034484720711,0.11081508754086,0.479021665871115,0.412848416394851,0.38365082737946,0,0.127958241243975,0.240083364169514,0.373652646502152,0.179244285979288,0.259160527674408,0.0572246651405691,0.98349040513647,1
"330",37053110301,0.172467511412781,0.160278579534647,0.387924524738001,0.307668968494967,0.414276132499581,NA,0.0936585811581694,0.194186179824828,0.452534931715607,0.274032602684731,0,0.18394180184549,0.992452722307233,1
"331",37053110302,0.329417652743315,0.247164369527466,0.512017736179287,0.420745798585116,0.453866225234616,NA,0.0919709009227448,0.134308796859954,0.511906429702816,0.289009830515453,0,0.106198848810718,0.983892836025324,1
"332",37053110401,0.165926627066364,0.176984220347899,0.484306032290523,0.342456079602179,0.350292565330141,0.707106781186548,0.0928113081436859,0.279519753847521,0.551101721055356,0.112003584172041,0.146020415081142,0.118724624292811,0.990953599723525,1
"333",37053110402,0.309681363768209,0.123091490979333,0.433071804151676,0.367607311046904,0.410290821239922,0.389596861236989,0.0836242010007091,0.244102861303492,0.464462441873836,0.245986898309905,0,0,0.985323536135452,1
"334",37053990100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"335",37075920100,0.0402096365899625,0.265372446217138,0.446309828468842,0.357575204562481,0.367849876108631,NA,0.0839181358296689,0.175522308576662,0.310162030307487,0,0.222222222222222,0.0951542219543327,0.994451407364713,1
"336",37075920200,0,0.0967147429123329,0.36962760916954,0.333715815769352,0.409235113973859,NA,0.170034010203401,0.226956062545057,0.40590426176637,0,0,0.0922138891954147,1,1
"337",37075920300,0.0819756061276768,0.309426373877638,0.462172931504812,0.36883354803694,0.53905320536006,0.401147778542877,0.208258306184714,0.247623068294438,0.407089556857498,0,0,0.200245348691718,0.971778533834538,3
"338",37007920100,0.603748036754122,0.164152696549375,0.482956957378618,0.371330847005933,0.419922820234813,NA,0.109435131032916,0.210908661851855,0.435684728839104,0,0.0760285921269706,0,1,2
"339",37007920200,0.613663000743089,0.254477967896198,0.598810997097572,0.4671860509862,0.351547616574037,NA,0.219528519979381,0.275219881490345,0.369741613507993,0,0,0.139922525895626,0.992441312640775,1
"340",37007920300,0.61212707605713,0.214894580993533,0.506794629036162,0.426865236753075,0.456672152074565,0,0.126305109510649,0.303674393479105,0.591560730937102,0.0657098873220961,0.0884459484023292,0.197592563520721,0.997898715896177,1
"341",37007920400,0.846084963982418,0.433848820773263,0.759936464025303,0.589110137799514,0.546780643553654,1,0.215376772950321,0.309392652240001,0.62664939970789,0,0.218913961829085,0,0.968735162183857,2
"342",37007920500,0.685463069864918,0.394587030617053,0.708906037991381,0.666295013178087,0.405995661772798,0,0.0803219328902499,0.448480078101304,0.626436479218488,0,0.229238373400393,0.0950381926622983,0.987665870103722,2
"343",37007920600,0.80916452322587,0.333139591187739,0.676048540979751,0.606285354360727,0.553940585294383,0,0.132029260926691,0.306520243947479,0.510885214290033,0.129176358460906,0.0929278138329161,0.200232288115457,0.995340685195215,2
"344",37033930100,0.725684178287998,0.265610075497988,0.617958100494937,0.542406721940228,0.463789272045772,0,0.236624262140151,0.310469801712793,0.530196091861041,0.33466401061363,0,0.0885366918326627,1,2
"345",37033930200,0.700070717785703,0.410671150253818,0.660123158602177,0.592337751642622,0.512121946787724,0.551677284367371,0.21707836343822,0.277659405359263,0.594268126291681,0.138013111868471,0.176486659506056,0.117851130197758,0.982990254921096,2
"346",37033930300,0.432174666073059,0.223936358426605,0.492605073262345,0.40612750577856,0.497114435666817,0.634083476894094,0.186569717765292,0.242834785106925,0.562679833171027,0.258558248153143,0,0.207527941751634,1,1
"347",37033930400,0.600882250989246,0.27014080538127,0.557287273936035,0.495508279733601,0.490824908607021,NA,0.106782529244635,0.237893687586297,0.436104248876172,0.202721213519846,0.177611208331347,0,0.998859098316486,2
"348",37033930500,0.515312248857502,0.0924500327042049,0.4102291283456,0.325624213480308,0.536866533293637,1,0.0682788741998919,0.264423681743638,0.441799915997503,0.122975092380269,0,0,0.990632112013325,2
"349",37033930600,0.45365184888855,0.289302008589489,0.551134324472105,0.396040077419854,0.443593366899401,1,0.171312072216048,0.208688976175598,0.449202426637752,0.146310381821476,0.168430384213304,0.106831846741788,0.979962288537943,3
"350",37111970100,0.0367713807300709,0.26029490700812,0.410119348310534,0.339402926165572,0.391696506783189,0,0.210522964286806,0.218270126715552,0.496846312720463,0.1025378890537,0.141858517577507,0.125666840753647,0.970790939592718,3
"351",37111970200,0.164577655427083,0.130968158962752,0.467986545580219,0.384094411714446,0.408770013731648,0,0.0956456199717621,0.235789219358222,0.451114818919381,0,0.170498584867618,0.143468429957643,0.992827335331572,1
"352",37111970300,0.30066119588751,0.262908656538626,0.658969166814192,0.541895556035288,0.527173260500137,0.649656241360893,0.155055066440444,0.269484027818148,0.488953335354743,0.201619459636378,0.434194184857345,0,0.992079830044471,1
"353",37111970400,0.144180739471339,0.354504230653411,0.667962424287028,0.530521120111693,0.461511689389505,0.794209815331711,0.235913747437072,0.371046069229306,0.754894418441868,0.253784908260946,0.110974190404619,0.228176755952292,0.970849819299438,3
"354",37111970500,0.30404078913395,0.361189609446771,0.610871152643684,0.518983410724512,0.375567016200289,0,0.134552466893691,0.187867287325545,0.63723439796226,0.11414602910707,0.222439130250652,0.115377788498511,0.986058299045285,1
"355",37111970600,0.172056608043798,0.175534398138861,0.411356261407465,0.346536197596356,0.415293094609554,0.855054281770119,0.124121563255488,0.208163910507779,0.492474601401463,0.200160192256359,0,0.213349964337736,0.988732034686126,1
