"","Tract","1,3-BUTADIENE","ACETALDEHYDE","BENZENE","CARBON TETRACHLORIDE","ETHYLBENZENE","FORMALDEHYDE","HEXANE","METHANOL","METHYL CHLORIDE (CHLOROMETHANE)","TOLUENE","XYLENES (MIXED ISOMERS)","DIESEL PM","LEAD COMPOUNDS","MANGANESE COMPOUNDS","MERCURY COMPOUNDS","NICKEL COMPOUNDS"
"239","37021002101",0.02553313132,1.0292656177,0.3763801772,0.5030396405,0.1204594284,1.40112583356,0.15496250661,1.3175156374,1.1527659,0.9144996034,0.42676495254,0.3538139359,0.000276037027,0.0006640201418,0.001862293814,0.0001568252763
"240","37021002102",0.02248990697,1.0280896374,0.3500519256,0.502616082,0.1150380791,1.40825725869,0.14264186345,1.2854602328,1.15629444,0.8253840148,0.39981253903,0.3127934189,0.0002475992,0.0006372828105,0.00175585017,0.0001486028406
"241","37021002203",0.0283174896,1.0662653667,0.376017208,0.5044776948,0.117127244,1.46897818722,0.15219391113,1.363423218,1.17140339,1.8608608796,0.428087842,0.3229126,0.001205017718,0.000990664704,0.001815220794,0.0001915122177
"242","37021002204",0.02274878929,1.0256064807,0.3415966563,0.5028672564,0.1043751066,1.4055811715,0.135439132,1.3053467633,1.17868292,0.9482489529,0.37157864236,0.2774855128,0.000415931019,0.0006868212597,0.001606306692,0.0001646863534
"243","37021002205",0.0270453245,1.0607720837,0.3735454989,0.5044138995,0.1149650201,1.46196247695,0.15182951223,1.413620867,1.17179341,1.4984647436,0.4212803969,0.2997548857,0.00042666595,0.0006719166517,0.00171373438,0.000133277294
"244","37021002206",0.0212437442,1.0231849221,0.3271658154,0.5026422236,0.0992032641,1.40329842936,0.12988288364,1.286549989,1.17148666,0.8121680124,0.35116848552,0.2516152232,0.000307621213,0.0006677560063,0.001476522109,0.0001398578062
"245","37021002301",0.01538958713,0.9068895698,0.2844976509,0.4996526274,0.07480979365,1.25375255867,0.09085986369,1.160687714,1.08379718,0.6524940371,0.2525716435,0.192407667,0.000432653366,0.0005530012005,0.001754342843,0.0001331421239
"246","37021002302",0.02269305788,0.9983250444,0.3165076358,0.5031703069,0.0984690584,1.34841737302,0.12506082041,1.3042910659,1.01525597,0.7693463114,0.35517148123,0.2506535686,0.00025012944,0.0005435572206,0.001356806983,0.0001281075258
"247","37021002401",0.00774197102,0.79281939264,0.1893934994,0.4911887956,0.03756286224,1.13530884129,0.04580524729,1.0737036223,0.93206193,0.28405492942,0.11389249555,0.1249084246,0.0001683358704,0.00044947489527,0.0013804145553,0.0001083153765
"248","37021002402",0.01071830836,0.8696580153,0.2011906646,0.49763733097,0.05049653188,1.20363022013,0.05937396409,1.1630221655,1.08319486,0.3795625164,0.1658998533,0.1151731005,0.000188277887,0.0005341487334,0.001357481373,0.0001259313394
"249","37021002503",0.01394560467,0.8956525704,0.2494714633,0.49879274052,0.06269963752,1.25191174749,0.07753421117,1.1710306141,0.76166641,0.4626710524,0.2056226156,0.2149508944,0.0001546324448,0.0004069664175,0.001467053731,9.50769365e-05
"250","37021002504",0.01313910731,0.8804182871,0.2459598511,0.49832169624,0.05956162598,1.22198963965,0.07470603511,1.2262855649,0.89227552,0.4419308069,0.1940677885,0.1837825713,0.000178596848,0.0004595927781,0.00138444497,0.0001135038848
